210.41.98.38 - - [16/Jul/2015:00:00:03 +0800] "GET /images/grindex/nav_hover.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/body_bg.gif HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/banner_nav_bg.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/top_bg.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/logo.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/list_bg1.gif HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/nav_depart.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/tab_title_on.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/tab_title_link.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/more.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:00:58 +0800] "GET /images/grindex/tab_bg.png HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:01:00 +0800] "GET /images/newsimg/bcastr.swf HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:00 +0800] "GET / HTTP/1.1" 302 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
171.120.9.31 - - [16/Jul/2015:00:01:00 +0800] "GET /login HTTP/1.1" 302 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:00 +0800] "GET /images/newsimg/1.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:00 +0800] "GET /gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html HTTP/1.1" 200 3043 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:00 +0800] "GET /images/newsimg/2.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/css/globe.css HTTP/1.1" 200 622 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:01 +0800] "GET /images/newsimg/3.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/js/jsbn.js HTTP/1.1" 200 5767 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/images/qq_cn.gif HTTP/1.1" 200 1651 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/js/rsa.js HTTP/1.1" 200 3667 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:01 +0800] "GET /images/newsimg/4.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/rand.action?d=1436976061136 HTTP/1.1" 200 1959 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:01 +0800] "GET /images/newsimg/5.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/images/bg.jpg HTTP/1.1" 200 197328 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/images/logo.gif HTTP/1.1" 200 7007 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
171.120.9.31 - - [16/Jul/2015:00:01:01 +0800] "GET /gms_sso/images/loginbtn.gif HTTP/1.1" 200 629 "http://gms.uestc.edu.cn/gms_sso/login?service=http%3A%2F%2Fgms.uestc.edu.cn%2FHome.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 QQ/5.6.0.438 NetType/WIFI Mem/47"
117.176.140.252 - - [16/Jul/2015:00:01:02 +0800] "GET /article.shtml?id=10368 HTTP/1.1" 200 3973 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:01:02 +0800] "GET /images/grindex/line.jpg HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/page.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.176.140.252 - - [16/Jul/2015:00:01:02 +0800] "GET /images/grindex/nav_hover.png HTTP/1.1" 200 2825 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
117.172.24.185 - - [16/Jul/2015:00:01:05 +0800] "GET /materialsDownload.shtml?page=2 HTTP/1.1" 200 3665 "http://gr.uestc.edu.cn/materialsDownload.shtml" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36"
101.199.116.226 - - [16/Jul/2015:00:01:05 +0800] "GET /job/job.shtml?id=13626 HTTP/1.0" 200 17029 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
106.38.188.80 - - [16/Jul/2015:00:01:06 +0800] "GET /job/job.shtml?id=13626 HTTP/1.0" 200 17029 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2)"
121.49.73.218 - - [16/Jul/2015:00:01:08 +0800] "GET /job/joblist.shtml?type=jobinfo&page=1 HTTP/1.1" 200 4998 "http://gr.uestc.edu.cn/job/joblist.shtml?type=jobinfo&page=3" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
121.49.73.218 - - [16/Jul/2015:00:01:09 +0800] "GET /job/job.shtml?id=17098 HTTP/1.1" 200 3581 "http://gr.uestc.edu.cn/job/joblist.shtml?type=jobinfo&page=1" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
117.176.140.252 - - [16/Jul/2015:00:01:10 +0800] "GET /images/grindex/tab_con_link.gif HTTP/1.1" 304 0 "http://gr.uestc.edu.cn/styles/globe.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
198.58.102.156 - - [16/Jul/2015:00:01:15 +0800] "GET /ws/rss2gr.shtml HTTP/1.1" 200 1772160 "-" "Superfeedr bot/2.0 http://superfeedr.com - Make your feeds realtime: get in touch - feed-id:92822050"
117.176.140.252 - - [16/Jul/2015:00:01:16 +0800] "GET /article.shtml?zxh=2015186 HTTP/1.1" 200 4899 "http://gr.uestc.edu.cn/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.132 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:18 +0800] "GET /job/index.shtml HTTP/1.1" 200 8530 "http://www.uestc.edu.cn/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:18 +0800] "GET /scripts/common.js HTTP/1.1" 200 1923 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /styles/jiuye.css HTTP/1.1" 200 3162 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /scripts/util.js HTTP/1.1" 200 84 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/log.png HTTP/1.1" 200 7860 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/sign1.gif HTTP/1.1" 200 688 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/index/button_more.gif HTTP/1.1" 200 101 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/peopel1.jpg HTTP/1.1" 200 12010 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /job/jiaoyubu.html HTTP/1.1" 200 1349 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/arrow.gif HTTP/1.1" 200 826 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/peopel2.jpg HTTP/1.1" 200 11271 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/sign2.gif HTTP/1.1" 200 1172 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/header-back.png HTTP/1.1" 200 343 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/header-tab1.png HTTP/1.1" 200 381 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/header-tab2.png HTTP/1.1" 200 314 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/search1.png HTTP/1.1" 200 159 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
220.180.37.110 - - [16/Jul/2015:00:01:19 +0800] "GET /images/jiuye/block-tl.png HTTP/1.1" 200 884 "http://gr.uestc.edu.cn/job/index.shtml" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36"
